Species,Latitude,Longitude
Lantana_camara,15.3878774541,73.8753509894
Lantana_camara,12.8528528056,75.1831741111
Lantana_camara,9.8330361111,76.3058805556
Lantana_camara,10.8279027778,76.1332611111
Lantana_camara,17.6945278976,73.8737238746
Lantana_camara,12.1289814031,75.3470478952
Lantana_camara,10.1942244593,77.9967042804
Lantana_camara,9.8331611111,76.3047444444
Lantana_camara,9.9159861111,76.3184305556
Lantana_camara,9.9171083333,76.3194222222
Lantana_camara,9.9171138889,76.319425
Lantana_camara,12.1484483,75.5651615997
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,9.7663194444,76.2896111111
Lantana_camara,13.1085901111,77.5628356667
Lantana_camara,11.0585149722,76.797604
Lantana_camara,8.3571001843,77.1283820271
Lantana_camara,21.0137730915,75.5313095442
Lantana_camara,11.2748834997,75.7642036
Lantana_camara,10.0057488025,76.220631548
Lantana_camara,12.1871885371,76.643880892
Lantana_camara,9.833025,76.30585
Lantana_camara,21.0107340797,75.5015015602
Lantana_camara,12.9150945315,77.4696979879
Lantana_camara,18.9168674802,73.3195706328
Lantana_camara,21.0236297116,75.557762386
Lantana_camara,10.2531678167,77.1499853
Lantana_camara,21.0251550834,75.5723591795
Lantana_camara,21.0251550834,75.5723591795
Lantana_camara,11.5656195324,76.6400054097
Lantana_camara,20.6663322222,76.9997176944
Lantana_camara,12.2165155926,75.16261518
Lantana_camara,10.0018089339,76.2197766826
Lantana_camara,12.8742056269,77.5272426009
Lantana_camara,20.978951475,75.6003355886
Lantana_camara,21.0236297116,75.557762386
Lantana_camara,20.985822618,75.5690122728
Lantana_camara,10.0018089339,76.2197766826
Lantana_camara,13.3788666667,77.6747527778
Lantana_camara,12.8902441899,77.6428028941
Lantana_camara,11.529275,76.6466929722
Lantana_camara,11.0753291644,76.8182948604
Lantana_camara,21.014030572,75.5140879284
Lantana_camara,8.6869583333,77.1288
Lantana_camara,9.8327527778,76.3048444444
Lantana_camara,9.8330416667,76.3058944444
Lantana_camara,9.998763304,76.2202917135
Lantana_camara,9.8352888889,76.3034777778
Lantana_camara,9.8330444444,76.3058583333
Lantana_camara,10.0587743167,76.3281448639
Lantana_camara,21.1207603347,75.5484517342
Lantana_camara,10.4786388889,76.3575805556
Lantana_camara,9.8068472222,76.305825
Lantana_camara,10.0982591685,76.3648925722
Lantana_camara,8.5451160858,76.9952945341
Lantana_camara,14.302795,75.8781283333
Lantana_camara,10.42957389,77.92759945
Lantana_camara,21.0275616757,75.5657166441
Lantana_camara,21.0236297116,75.557762386
Lantana_camara,21.0212454456,75.5661294204
Lantana_camara,17.71473318,77.69352176
Lantana_camara,10.2263859722,77.477901
Lantana_camara,8.6866166667,77.1296388333
Lantana_camara,10.14314693,77.6479598
Lantana_camara,10.0583835691,76.3279905586
Lantana_camara,8.5392473553,76.9479910657
Lantana_camara,20.985822618,75.5690122728
Lantana_camara,10.9399695997,76.6955506
Lantana_camara,11.4341916667,76.8866283333
Lantana_camara,21.0236297116,75.557762386
Lantana_camara,12.9636298813,77.7295657616
Lantana_camara,10.7468662177,76.5430428833
Lantana_camara,11.2717241117,76.6447230801
Lantana_camara,13.4260854722,77.6851730278
Lantana_camara,15.3405974676,76.472531458
Lantana_camara,9.8064944444,76.3058361111
Lantana_camara,10.0644450934,76.3321226835
Lantana_camara,15.3130371416,74.7618770599
Lantana_camara,16.5861739,74.1917011
Lantana_camara,10.0790372495,77.0540942307
Lantana_camara,21.0304185428,75.5650398886
Lantana_camara,18.515259,73.945497
Lantana_camara,10.0862178611,77.0747680556
Lantana_camara,16.789563,74.558157
Lantana_camara,18.5762061,73.7205878
Lantana_camara,10.074025,77.0892388889
Lantana_camara,15.9542594903,74.3396849558
Lantana_camara,10.0285166667,76.3122116667
Lantana_camara,10.0285221667,76.312225
Lantana_camara,15.868299445,74.2670832574
Lantana_camara,15.4433416667,75.0232638889
Lantana_camara,15.4402277778,75.0173361111
Lantana_camara,15.4402277778,75.0173361111
Lantana_camara,15.4402277778,75.0173361111
Lantana_camara,15.4409861111,75.0200166667
Lantana_camara,20.985822618,75.5690122728
Lantana_camara,15.4433138889,75.0257583333
Lantana_camara,20.985822618,75.5690122728
Lantana_camara,15.4415805556,75.0223861111
Lantana_camara,15.4416888889,75.0230055556
Lantana_camara,15.4416944444,75.0232194444
Lantana_camara,15.4416944444,75.0232194444
Lantana_camara,15.4415527778,75.023
Lantana_camara,19.2347163641,73.5859131441
Lantana_camara,21.0251550834,75.5723591795
Lantana_camara,19.2142080117,73.1030290201
Lantana_camara,15.4823888889,74.9791277778
Lantana_camara,15.4823888889,74.9791277778
Lantana_camara,15.4823888889,74.9791277778
Lantana_camara,15.4823888889,74.9791277778
Lantana_camara,15.4823888889,74.9791277778
Lantana_camara,10.1036208746,76.3606215896
Lantana_camara,10.0584105665,76.328072581
Lantana_camara,10.0583818497,76.3280507066
Lantana_camara,18.6792239,73.7520465
Lantana_camara,10.0557072881,76.3282275768
Lantana_camara,9.7700972222,76.3078222222
Lantana_camara,15.4913666667,74.9843722222
Lantana_camara,15.4913666667,74.9843722222
Lantana_camara,11.0168244417,76.9558318332
Lantana_camara,11.0453666667,76.8743138889
Lantana_camara,21.0271529126,75.5515036138
Lantana_camara,12.9763875833,77.7471416944
Lantana_camara,15.3845310707,73.9619638771
Lantana_camara,12.2643823611,75.4035949444
Lantana_camara,21.07135365,75.95247022
